typeID,groupID,typeName,mass,volume,capacity,portionSize,raceID,basePrice,published,marketGroupID,iconID,soundID,graphicID
47423,1975,Large pillar environment,0.00E+00,0.00E+00,0.00E+00,1,128,None,0,None,None,None,22028
47424,1975,Large pillar environment,0.00E+00,0.00E+00,0.00E+00,1,128,None,0,None,None,None,22029
47425,1975,Large pillar environment,0.00E+00,0.00E+00,0.00E+00,1,128,None,0,None,None,None,22030
47426,1975,Huge pillar environment,0.00E+00,0.00E+00,0.00E+00,1,128,None,0,None,None,None,22031
47427,1975,Huge pillar environment,0.00E+00,0.00E+00,0.00E+00,1,128,None,0,None,None,None,22032
47428,1975,Huge pillar environment,0.00E+00,0.00E+00,0.00E+00,1,128,None,0,None,None,None,22033
47430,1105,A_30,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22062
47431,1105,A_31,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22057
47432,1105,A_32,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22058
47433,1105,A_33,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22059
47434,1105,A_34,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22060
47435,1105,A_35,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22061
47436,1971,Small Caustic Cloud,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22082
47437,1981,Short-Range Deviant Automata Suppressor,2000000000,130000000,0.00E+00,1,None,None,0,None,None,20825,22035
47438,1981,Medium-Range Deviant Automata Suppressor,2000000000,130000000,0.00E+00,1,None,None,0,None,None,20825,22035
47439,1971,Small Bioluminescence Cloud,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22077
47440,1971,Medium Bioluminescence Cloud,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22080
47441,1971,Large Bioluminescence Cloud,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22081
47442,1981,small_stretch_PLACEHOLDER,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,0
47443,1981,large_stretch_PLACEHOLDER,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,0
47444,1981,medium_stretch_PLACEHOLDER,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,0
47445,257,Flag Cruisers,0.00E+00,0.01,0.00E+00,1,None,64000000,1,377,33,None,0
47446,53,Lux Xiphos,0.00E+00,0.00E+00,0.00E+00,1,16,None,1,None,21409,None,22052
47447,367,C3-A 'Hivaa Saitsuo' Ballistic Control System,1,5,0.00E+00,1,None,None,1,645,21440,None,0
47448,367,C3-X 'Hivaa Saitsuo' Ballistic Control System,1,5,0.00E+00,1,None,None,1,645,21440,None,0
47449,306,Inert Capsule,10000,27500,2700,1,None,None,1,None,73,None,73
47450,526,Compressed Capsule Shell,1,0.1,0.00E+00,1,None,150000,1,614,73,None,0
47451,1882,Background planet Moon,0.00E+00,0.00E+00,0.00E+00,1,128,None,0,None,None,None,22064
47452,1882,Background planet Sandstorm,0.00E+00,0.00E+00,0.00E+00,1,128,None,0,None,None,None,22068
47453,1882,Background planet Lava,0.00E+00,0.00E+00,0.00E+00,1,128,None,0,None,None,None,22066
47454,1882,Background planet Plasma,0.00E+00,0.00E+00,0.00E+00,1,128,None,0,None,None,None,22067
47455,1882,Background planet Gas,0.00E+00,0.00E+00,0.00E+00,1,128,None,0,None,None,None,22065
47456,1882,Background planet Terestrial,0.00E+00,0.00E+00,0.00E+00,1,128,None,0,None,None,None,22069
47457,1207,Secured Guristas Cache,10000,27500,2700,1,None,None,0,None,None,None,3706
47458,1991,Abyssal Trace,1,1,0.00E+00,1,None,None,0,None,None,None,22125
47459,1956,Drifter Cruiser,1000000,100000,250,1,16,None,0,None,None,None,22006
47460,1973,AOE_10k_locator,1,1,0.00E+00,1,None,None,0,None,None,None,21346
47461,1973,AOE_30k_locator,1,1,0.00E+00,1,None,None,0,None,None,None,21346
47462,1973,AOE_80k_locator,1,1,0.00E+00,1,None,None,0,None,None,None,21346
47463,1973,entry_locator,1,1,0.00E+00,1,None,None,0,None,None,None,2742
47464,1973,exit_locator,1,1,0.00E+00,1,None,None,0,None,None,None,2742
47465,1971,Unstable Abyssal Depths,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,22020,None,22085
47466,27,Praxis,87000000,500000,1200,1,16,180000000,1,1620,None,20824,22070
47467,1971,Medium Caustic Cloud,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22083
47468,1971,Large Caustic Cloud,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22084
47469,1981,Short-Range Multibody Tracking Pylon,2000000000,130000000,0.00E+00,1,None,None,0,None,None,None,22036
47470,1981,Medium-Range Multibody Tracking Pylon,2000000000,130000000,0.00E+00,1,None,None,0,None,None,None,22036
47472,1971,Medium Filament Cloud,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,20825,22202
47473,1971,Large Filament Cloud,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,20825,22203
47475,1088,Women's Capsuleer Networker XV Suit,0.5,0.1,0.00E+00,1,None,None,1,1405,21880,None,0
47476,1088,Men's Capsuleer Networker XV Suit,0.5,0.1,0.00E+00,1,None,None,1,1399,21881,None,0
47477,1092,Women's Capsuleer Networker XV Cap,0.5,0.1,0.00E+00,1,None,None,1,1943,21878,None,0
47478,1092,Men's Capsuleer Networker XV Cap,0.5,0.1,0.00E+00,1,None,None,1,1943,21879,None,0
47479,1089,Women's Capsuleer Networker XV T-Shirt,0.5,0.1,0.00E+00,1,None,None,1,1406,21882,None,0
47480,1089,Men's Capsuleer Networker XV T-Shirt,0.5,0.1,0.00E+00,1,None,None,1,1398,21883,None,0
47481,303,Expired CDIA SPACE Cerebral Accelerator,1,1,0.00E+00,1,None,32768,1,None,10144,None,0
47482,1194,CDIA Training Exercise Supply Crate,0.00E+00,4,0.00E+00,1,None,None,1,1661,21742,None,0
47488,383,Sentry Tower,1000,1000,1000,1,None,None,0,None,None,None,3533
47489,1768,Seeker Eluder,2000000,0.00E+00,0.00E+00,1,64,None,0,None,None,12,3560
47490,1768,Seeker Flare,2000000,0.00E+00,0.00E+00,1,64,None,0,None,None,12,20978
47491,1768,Seeker Trauma,2000000,0.00E+00,0.00E+00,1,64,None,0,None,None,12,20978
47492,1768,Seeker Pacekeeper,2000000,0.00E+00,0.00E+00,1,64,None,0,None,None,12,3528
47493,1950,Armageddon Hunter's Quiver SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,4,None,1,1964,None,None,0
47494,1950,Maller Hunter's Quiver SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,4,None,1,1990,None,None,0
47495,1950,Inquisitor Hunter's Quiver SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,4,None,1,2002,None,None,0
47496,1950,Archon Hunter's Quiver SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,4,None,1,1974,None,None,0
47497,1950,Chimera Hunter's Quiver SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,1975,None,None,0
47498,1950,Raven Hunter's Quiver SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,1965,None,None,0
47499,1950,Caracal Hunter's Quiver SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,1991,None,None,0
47500,1950,Merlin Hunter's Quiver SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,2003,None,None,0
47501,1950,Hyperion Hunter's Quiver SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,1966,None,None,0
47502,1950,Exequror Hunter's Quiver SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,1992,None,None,0
47503,1950,Atron Hunter's Quiver SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,2004,None,None,0
47504,1950,Thanatos Hunter's Quiver SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,1976,None,None,0
47505,1950,Typhoon Hunter's Quiver SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,2,None,1,1967,None,None,0
47506,1950,Stabber Hunter's Quiver SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,2,None,1,1993,None,None,0
47507,1950,Breacher Hunter's Quiver SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,2,None,1,2005,None,None,0
47508,1950,Hel Hunter's Quiver SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,2,None,1,1977,None,None,0
47509,1950,Worm Ace of Podhunters SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,2031,None,None,0
47510,1950,Gila Ace of Podhunters SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,2030,None,None,0
47511,1950,Rattlesnake Ace of Podhunters SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,1963,None,None,0
47512,1657,'Moreau' Fortizar,10000000000,80000,0.00E+00,1,None,None,1,2200,None,20232,22195
47513,1657,'Draccous' Fortizar,10000000000,80000,0.00E+00,1,4,None,1,2200,None,20837,22142
47514,1657,'Horizon' Fortizar,10000000000,80000,0.00E+00,1,1,None,1,2200,None,20838,22150
47515,1657,'Marginis' Fortizar,10000000000,80000,0.00E+00,1,8,None,1,2200,None,20839,22189
47516,1657,'Prometheus' Fortizar,10000000000,80000,0.00E+00,1,2,None,1,2200,None,20840,22161
47517,186,'Moreau' Fortizar Wreck,10000,27500,27500,1,None,None,0,None,None,20236,22196
47518,186,'Draccous' Fortizar Wreck,10000,27500,27500,1,None,None,0,None,None,20236,22149
47519,186,'Horizon' Fortizar Wreck,10000,27500,27500,1,None,None,0,None,None,20236,22157
47520,186,'Marginis' Fortizar Wreck,10000,27500,27500,1,None,None,0,None,None,20236,22194
47521,186,'Prometheus' Fortizar Wreck,10000,27500,27500,1,None,None,0,None,None,20236,22168
47522,1950,Incursus Glittering Dream SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,2004,None,None,0
47523,1950,Ishkur Glittering Dream SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,2049,None,None,0
47524,1950,Enyo Glittering Dream SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,2049,None,None,0
47526,1950,Algos Glittering Dream SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,1996,None,None,0
47527,1950,Magus Glittering Dream SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,2144,None,None,0
47528,1950,Hecate Glittering Dream SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,2356,None,None,0
47529,1950,Thorax Glittering Dream SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,1992,None,None,0
47530,1950,Vexor Glittering Dream SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,1992,None,None,0
47531,1950,Vexor Navy Issue Glittering Dream SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,2063,None,None,0
47532,1950,Ishtar Glittering Dream SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,2071,None,None,0
47533,1950,Talos Glittering Dream SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,1958,None,None,0
47534,1950,Dominix Glittering Dream SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,1966,None,None,0
47535,1950,Dominix Navy Issue Glittering Dream SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,2108,None,None,0
47536,1950,Sin Glittering Dream SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,2112,None,None,0
47537,1950,Ninazu Glittering Dream SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,2280,None,None,0
47538,1950,Thanatos Glittering Dream SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,1976,None,None,0
47539,1950,Nyx Glittering Dream SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,1976,None,None,0
47540,1950,Erebus Glittering Dream SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,1979,None,None,0
47541,1950,Dramiel Sariel's Flames SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,2,None,1,2031,None,None,0
47542,1768,Seeker Aurora,2000000,0.00E+00,0.00E+00,1,64,None,0,None,None,12,20978
47543,1768,Seeker Nova,2000000,0.00E+00,0.00E+00,1,64,None,0,None,None,12,20978
47544,1950,Apotheosis Versus Redforce SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,16,None,1,2316,None,None,0
47545,1950,Sunesis Versus Redforce SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,16,None,1,2314,None,None,0
47546,1950,Gnosis Versus Redforce SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,16,None,1,2312,None,None,0
47547,1950,Apotheosis Versus Blueforce  SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,16,None,1,2316,None,None,0
47548,1950,Sunesis Versus Blueforce  SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,16,None,1,2314,None,None,0
47549,1950,Gnosis Versus Blueforce  SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,16,None,1,2312,None,None,0
47550,1950,Apotheosis Silver Racer SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,16,None,1,2316,None,None,0
47551,1950,Sunesis Silver Racer SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,16,None,1,2314,None,None,0
47552,1950,Gnosis Silver Racer SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,16,None,1,2312,None,None,0
47558,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47560,186,Drifter Cruiser Wreck,10000,27500,27500,1,64,None,0,None,None,None,3116
47561,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47562,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47563,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47564,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47565,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47566,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47567,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47568,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47569,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47570,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47571,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47572,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47573,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47574,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47575,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47576,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47577,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47578,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47579,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47580,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47581,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47582,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47583,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47584,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47585,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47586,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47587,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47588,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47589,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47590,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47591,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47592,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47593,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47594,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47595,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47596,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47597,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47598,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47599,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47600,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47601,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47602,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47603,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47604,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47605,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47606,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47607,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47608,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47609,1977,Corrupted Trinary Data Vault,1,1,0.00E+00,1,None,None,0,None,21785,None,0
47610,1950,Cormorant Octopus Orange Flight SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,1995,None,None,0
47611,1950,Jackdaw Octopus Orange Flight SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,2391,None,None,0
47612,1950,Caracal Octopus Orange Flight SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,1991,None,None,0
47613,1950,Caracal Navy Issue Octopus Orange Flight SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,2063,None,None,0
47614,1950,Cerberus Octopus Orange Flight SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,2070,None,None,0
47615,1950,Drake Octopus Orange Flight SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,1957,None,None,0
47616,1950,Drake Navy Issue Octopus Orange Flight SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,2103,None,None,0
47617,1950,Raven Octopus Orange Flight SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,1965,None,None,0
47618,1950,Raven Navy Issue Octopus Orange Flight SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,2108,None,None,0
47619,1950,Golem Octopus Orange Flight SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,2025,None,None,0
47620,1971,Small Filament Cloud,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,20825,22201
47621,1950,Malediction Capsuleer Day XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,4,None,1,2059,None,None,0
47622,1950,Zealot Capsuleer Day XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,4,None,1,2069,None,None,0
47623,1950,Omen Capsuleer Day XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,4,None,1,1990,None,None,0
47624,1950,Oracle Capsuleer Day XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,4,None,1,1956,None,None,0
47625,1950,Apocalypse Capsuleer Day XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,4,None,1,1964,None,None,0
47626,1950,Executioner Capsuleer Day XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,4,None,1,2002,None,None,0
47627,1950,Raptor Capsuleer Day XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,2060,None,None,0
47628,1950,Cerberus Capsuleer Day XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,2070,None,None,0
47629,1950,Drake Capsuleer Day XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,1957,None,None,0
47630,1950,Wyvern Capsuleer Day XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,1975,None,None,0
47631,1950,Incursus Capsuleer Day XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,2004,None,None,0
47632,1950,Ishtar Capsuleer Day XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,2071,None,None,0
47633,1950,Myrmidon Capsuleer Day XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,1958,None,None,0
47634,1950,Hyperion Capsuleer Day XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,1966,None,None,0
47635,1950,Claw Capsuleer Day XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,2,None,1,2062,None,None,0
47636,1950,Vagabond Capsuleer Day XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,2,None,1,2072,None,None,0
47637,1950,Tornado Capsuleer Day XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,2,None,1,1959,None,None,0
47638,1950,Tempest Capsuleer Day XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,2,None,1,1967,None,None,0
47639,1950,Avatar Capsuleer Elite XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,4,None,1,1978,None,None,0
47640,1950,Apostle Capsuleer Elite XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,4,None,1,2278,None,None,0
47641,1950,Leviathan Capsuleer Elite XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,2092,None,None,0
47642,1950,Minokawa Capsuleer Elite XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,1,None,1,2279,None,None,0
47643,1950,Erebus Capsuleer Elite XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,1979,None,None,0
47644,1950,Ninazu Capsuleer Elite XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,8,None,1,2280,None,None,0
47645,1950,Ragnarok Capsuleer Elite XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,2,None,1,2093,None,None,0
47646,1950,Lif Capsuleer Elite XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,2,None,1,2281,None,None,0
47647,1950,Apotheosis Capsuleer Elite XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,16,None,1,2316,None,None,0
47648,1950,Sunesis Capsuleer Elite XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,16,None,1,2314,None,None,0
47649,1950,Gnosis Capsuleer Elite XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,16,None,1,2312,None,None,0
47650,1950,Praxis Capsuleer Elite XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,16,None,1,2421,None,None,0
47651,1950,Capsule Capsuleer Elite XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,16,None,1,2285,None,None,0
47652,1950,Apotheosis Capsuleer Networker XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,16,None,1,2316,None,None,0
47653,1950,Sunesis Capsuleer Networker XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,16,None,1,2314,None,None,0
47654,1950,Gnosis Capsuleer Networker XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,16,None,1,2312,None,None,0
47655,1950,Praxis Capsuleer Networker XV SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,16,None,1,2421,None,None,0
47656,1980,Asteroid Dungeon Cloud 5810,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22097
47657,1980,Asteroid Dungeon Cloud 6047,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22098
47658,1980,Asteroid Dungeon Cloud 6200,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22099
47659,1980,Asteroid Dungeon Cloud 6201,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22100
47660,1980,Asteroid Dungeon Cloud 6202,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22101
47661,1980,Pillar Dungeon Cloud 6048,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22102
47662,1980,Pillar Dungeon Cloud 6049,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22103
47663,1980,Pillar Dungeon Cloud 6050,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22104
47664,1980,Pillar Dungeon Cloud 6051,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22105
47665,1980,Pillar Dungeon Cloud 6052,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22106
47666,1980,Crystal Dungeon Cloud 6203,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22107
47667,1980,Crystal Dungeon Cloud 6204,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22108
47668,1980,Crystal Dungeon Cloud 6205,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22109
47669,1980,Crystal Dungeon Cloud 6206,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22110
47670,1980,Crystal Dungeon Cloud 6207,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22111
47671,1975,Asteroid debris cloud 01,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22112
47672,1975,Asteroid debris cloud 02,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22113
47673,1975,Asteroid debris cloud 03,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22114
47674,1975,Pillar debris cloud 01,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22115
47675,1975,Pillar debris cloud 02,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22116
47676,1975,Pillar debris cloud 03,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22117
47677,1975,Crystal debris cloud 01,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22118
47678,1975,Crystal debris cloud 02,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22119
47679,1975,Crystal debris cloud 03,0.00E+00,0.00E+00,0.00E+00,1,None,None,0,None,None,None,22120
47680,1950,Pacifier SARO 'Black Troop' SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,None,1,2361,None,None,0
47681,1950,Enforcer SARO 'Black Troop' SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,None,1,2362,None,None,0
